snapshot_at,snapshot_type,lot,internal_id,current_bid,bid_count,status,live_status,end_time,end_time_utc
2026-09-24T17:16:54.386854Z,export,18148,1705148,5,0,1,0,1790719200,2026-09-29T22:00:00Z
2026-09-24T17:16:54.386854Z,export,18149,1705149,5,0,1,0,1790719200,2026-09-29T22:00:00Z
2026-09-24T17:16:54.386854Z,export,18150,1705150,5,0,1,0,1790719200,2026-09-29T22:00:00Z
2026-09-24T17:16:54.386854Z,export,18151,1705151,5,0,1,0,1790719200,2026-09-29T22:00:00Z
2026-09-24T17:16:54.386854Z,export,18152,1705152,5,0,1,0,1790719200,2026-09-29T22:00:00Z
2026-09-24T17:16:54.386854Z,export,18153,1705153,5,0,1,0,1790719200,2026-09-29T22:00:00Z
2026-09-24T17:16:54.386854Z,export,18154,1705154,5,0,1,0,1790719200,2026-09-29T22:00:00Z
2026-09-24T17:16:54.386854Z,export,18156,1705155,5,0,1,0,1790719200,2026-09-29T22:00:00Z
2026-09-24T17:16:54.386854Z,export,18157,1705156,5,0,1,0,1790719200,2026-09-29T22:00:00Z
2026-09-24T17:16:54.386854Z,export,18158,1705157,5,0,1,0,1790719200,2026-09-29T22:00:00Z
2026-09-24T17:16:54.386854Z,export,18159,1705158,5,0,1,0,1790719200,2026-09-29T22:00:00Z
2026-09-24T17:16:54.386854Z,export,18160,1705159,5,0,1,0,1790719200,2026-09-29T22:00:00Z
2026-09-24T17:16:54.386854Z,export,18161,1705160,5,0,1,0,1790719200,2026-09-29T22:00:00Z
2026-09-24T17:16:54.386854Z,export,18162,1705161,5,0,1,0,1790719200,2026-09-29T22:00:00Z
2026-09-24T17:16:54.386854Z,export,18163,1705162,5,0,1,0,1790719200,2026-09-29T22:00:00Z
2026-09-24T17:16:54.386854Z,export,18164,1705163,5,0,1,0,1790719200,2026-09-29T22:00:00Z
2026-09-24T17:16:54.386854Z,export,18165,1705164,5,0,1,0,1790719200,2026-09-29T22:00:00Z
2026-09-24T17:16:54.386854Z,export,18166,1705165,5,0,1,0,1790719200,2026-09-29T22:00:00Z
2026-09-24T17:16:54.386854Z,export,18167,1705166,5,0,1,0,1790719200,2026-09-29T22:00:00Z
2026-09-24T17:16:54.386854Z,export,18168,1705167,5,0,1,0,1790719200,2026-09-29T22:00:00Z
2026-09-24T17:16:54.386854Z,export,18169,1705168,5,0,1,0,1790719200,2026-09-29T22:00:00Z
2026-09-24T17:16:54.386854Z,export,18170,1705169,5,0,1,0,1790719200,2026-09-29T22:00:00Z
2026-09-24T17:16:54.386854Z,export,18171,1705170,5,0,1,0,1790719200,2026-09-29T22:00:00Z
2026-09-24T17:16:54.386854Z,export,18172,1705171,5,0,1,0,1790719200,2026-09-29T22:00:00Z
2026-09-24T17:16:54.386854Z,export,18173,1705172,5,0,1,0,1790719200,2026-09-29T22:00:00Z
2026-09-24T17:16:54.386854Z,export,18174,1705173,5,0,1,0,1790719200,2026-09-29T22:00:00Z
2026-09-24T17:16:54.386854Z,export,18175,1705174,5,0,1,0,1790719200,2026-09-29T22:00:00Z
2026-09-24T17:16:54.386854Z,export,18176,1705175,5,0,1,0,1790719200,2026-09-29T22:00:00Z
2026-09-24T17:16:54.386854Z,export,18177,1705176,5,0,1,0,1790719200,2026-09-29T22:00:00Z
2026-09-24T17:16:54.386854Z,export,18178,1705177,5,0,1,0,1790719200,2026-09-29T22:00:00Z
2026-09-24T17:16:54.386854Z,export,18179,1705178,5,0,1,0,1790719200,2026-09-29T22:00:00Z
2026-09-24T17:16:54.386854Z,export,18180,1705179,5,0,1,0,1790719200,2026-09-29T22:00:00Z
2026-09-24T17:16:54.386854Z,export,18181,1705180,5,0,1,0,1790719200,2026-09-29T22:00:00Z
2026-09-24T17:16:54.386854Z,export,18182,1705181,5,0,1,0,1790719200,2026-09-29T22:00:00Z
2026-09-24T17:16:54.386854Z,export,18183,1705182,5,0,1,0,1790719200,2026-09-29T22:00:00Z
2026-09-24T17:16:54.386854Z,export,18184,1705183,5,0,1,0,1790719200,2026-09-29T22:00:00Z
2026-09-24T17:16:54.386854Z,export,18185,1705184,5,0,1,0,1790719200,2026-09-29T22:00:00Z
2026-09-24T17:16:54.386854Z,export,18186,1705185,5,0,1,0,1790719200,2026-09-29T22:00:00Z
2026-09-24T17:16:54.386854Z,export,18187,1705186,5,0,1,0,1790719200,2026-09-29T22:00:00Z
2026-09-24T17:16:54.386854Z,export,18188,1705187,5,0,1,0,1790719200,2026-09-29T22:00:00Z
2026-09-24T17:16:54.386854Z,export,18189,1705188,5,0,1,0,1790719200,2026-09-29T22:00:00Z
2026-09-24T17:16:54.386854Z,export,18190,1705189,5,0,1,0,1790719200,2026-09-29T22:00:00Z
2026-09-24T17:16:54.386854Z,export,18191,1705190,5,0,1,0,1790719200,2026-09-29T22:00:00Z
2026-09-24T17:16:54.386854Z,export,18192,1705191,5,0,1,0,1790719200,2026-09-29T22:00:00Z
2026-09-24T17:16:54.386854Z,export,18193,1705192,5,0,1,0,1790719200,2026-09-29T22:00:00Z
2026-09-24T17:16:54.386854Z,export,18194,1705193,5,0,1,0,1790719200,2026-09-29T22:00:00Z
2026-09-24T17:16:54.386854Z,export,18195,1705194,5,0,1,0,1790721000,2026-09-29T22:30:00Z
2026-09-24T17:16:54.386854Z,export,18196,1705195,5,0,1,0,1790721000,2026-09-29T22:30:00Z
2026-09-24T17:16:54.386854Z,export,18197,1705196,5,0,1,0,1790721000,2026-09-29T22:30:00Z
2026-09-24T17:16:54.386854Z,export,18198,1705197,5,0,1,0,1790721000,2026-09-29T22:30:00Z
2026-09-24T17:16:54.386854Z,export,18199,1705198,5,0,1,0,1790721000,2026-09-29T22:30:00Z
2026-09-24T17:16:54.386854Z,export,18200,1705199,5,0,1,0,1790721000,2026-09-29T22:30:00Z
2026-09-24T17:16:54.386854Z,export,18201,1705200,5,0,1,0,1790721000,2026-09-29T22:30:00Z
2026-09-24T17:16:54.386854Z,export,18202,1705201,5,0,1,0,1790721000,2026-09-29T22:30:00Z
2026-09-24T17:16:54.386854Z,export,18203,1705202,5,0,1,0,1790721000,2026-09-29T22:30:00Z
2026-09-24T17:16:54.386854Z,export,18204,1705203,5,0,1,0,1790721000,2026-09-29T22:30:00Z
2026-09-24T17:16:54.386854Z,export,18205,1705204,5,0,1,0,1790721000,2026-09-29T22:30:00Z
2026-09-24T17:16:54.386854Z,export,18206,1705205,5,0,1,0,1790721000,2026-09-29T22:30:00Z
2026-09-24T17:16:54.386854Z,export,18207,1705206,5,0,1,0,1790721000,2026-09-29T22:30:00Z
2026-09-24T17:16:54.386854Z,export,18208,1705207,5,0,1,0,1790721000,2026-09-29T22:30:00Z
2026-09-24T17:16:54.386854Z,export,18209,1705208,5,0,1,0,1790721000,2026-09-29T22:30:00Z
2026-09-24T17:16:54.386854Z,export,18210,1705209,5,0,1,0,1790721000,2026-09-29T22:30:00Z
2026-09-24T17:16:54.386854Z,export,18211,1705210,5,0,1,0,1790721000,2026-09-29T22:30:00Z
2026-09-24T17:16:54.386854Z,export,18212,1705211,5,0,1,0,1790721000,2026-09-29T22:30:00Z
2026-09-24T17:16:54.386854Z,export,18213,1705212,5,0,1,0,1790721000,2026-09-29T22:30:00Z
2026-09-24T17:16:54.386854Z,export,18214,1705213,5,0,1,0,1790721000,2026-09-29T22:30:00Z
2026-09-24T17:16:54.386854Z,export,18215,1705214,5,0,1,0,1790721000,2026-09-29T22:30:00Z
2026-09-24T17:16:54.386854Z,export,18216,1705215,5,0,1,0,1790721000,2026-09-29T22:30:00Z
2026-09-24T17:16:54.386854Z,export,18217,1705216,5,0,1,0,1790721000,2026-09-29T22:30:00Z
2026-09-24T17:16:54.386854Z,export,18218,1705217,5,0,1,0,1790721000,2026-09-29T22:30:00Z
2026-09-24T17:16:54.386854Z,export,18219,1705218,5,0,1,0,1790721000,2026-09-29T22:30:00Z
2026-09-24T17:16:54.386854Z,export,18220,1705219,5,0,1,0,1790721000,2026-09-29T22:30:00Z
2026-09-24T17:16:54.386854Z,export,18221,1705220,5,0,1,0,1790721000,2026-09-29T22:30:00Z
2026-09-24T17:16:54.386854Z,export,18222,1705221,5,0,1,0,1790721000,2026-09-29T22:30:00Z
2026-09-24T17:16:54.386854Z,export,18400,1705222,5,0,1,0,1790721000,2026-09-29T22:30:00Z
2026-09-24T17:16:54.386854Z,export,18401,1705223,5,0,1,0,1790721000,2026-09-29T22:30:00Z
2026-09-24T17:16:54.386854Z,export,18402,1705224,5,0,1,0,1790721000,2026-09-29T22:30:00Z
2026-09-24T17:16:54.386854Z,export,18403,1705225,5,0,1,0,1790721000,2026-09-29T22:30:00Z
2026-09-24T17:16:54.386854Z,export,18404,1705226,5,0,1,0,1790721000,2026-09-29T22:30:00Z
2026-09-24T17:16:54.386854Z,export,18405,1705227,5,0,1,0,1790721000,2026-09-29T22:30:00Z
2026-09-24T17:16:54.386854Z,export,18406,1705228,5,0,1,0,1790721000,2026-09-29T22:30:00Z
2026-09-24T17:16:54.386854Z,export,18407,1705229,5,0,1,0,1790721000,2026-09-29T22:30:00Z
2026-09-24T17:16:54.386854Z,export,18408,1705230,5,0,1,0,1790721000,2026-09-29T22:30:00Z
2026-09-24T17:16:54.386854Z,export,18409,1705231,5,0,1,0,1790721000,2026-09-29T22:30:00Z
2026-09-24T17:16:54.386854Z,export,18410,1705232,5,0,1,0,1790721000,2026-09-29T22:30:00Z
2026-09-24T17:16:54.386854Z,export,18411,1705233,5,0,1,0,1790721000,2026-09-29T22:30:00Z
2026-09-24T17:16:54.386854Z,export,18412,1705234,5,0,1,0,1790721000,2026-09-29T22:30:00Z
2026-09-24T17:16:54.386854Z,export,18413,1705235,5,0,1,0,1790721000,2026-09-29T22:30:00Z
2026-09-24T17:16:54.386854Z,export,18414,1705236,5,0,1,0,1790721000,2026-09-29T22:30:00Z
2026-09-24T17:16:54.386854Z,export,18415,1705237,5,0,1,0,1790721000,2026-09-29T22:30:00Z
2026-09-24T17:16:54.386854Z,export,18416,1705238,5,0,1,0,1790721000,2026-09-29T22:30:00Z
2026-09-24T17:16:54.386854Z,export,18417,1705239,5,0,1,0,1790721000,2026-09-29T22:30:00Z
2026-09-24T17:16:54.386854Z,export,18418,1705240,5,0,1,0,1790721000,2026-09-29T22:30:00Z
2026-09-24T17:16:54.386854Z,export,18419,1705241,5,0,1,0,1790721000,2026-09-29T22:30:00Z
2026-09-24T17:16:54.386854Z,export,18420,1705242,5,0,1,0,1790721000,2026-09-29T22:30:00Z
2026-09-24T17:16:54.386854Z,export,18421,1705243,5,0,1,0,1790721000,2026-09-29T22:30:00Z
2026-09-24T17:16:54.386854Z,export,18422,1705244,5,0,1,0,1790721000,2026-09-29T22:30:00Z
2026-09-24T17:16:54.386854Z,export,18423,1705245,5,0,1,0,1790721000,2026-09-29T22:30:00Z
2026-09-24T17:16:54.386854Z,export,18424,1705246,5,0,1,0,1790721000,2026-09-29T22:30:00Z
2026-09-24T17:16:54.386854Z,export,18425,1705247,5,0,1,0,1790721000,2026-09-29T22:30:00Z
2026-09-24T17:16:54.386854Z,export,18426,1705248,5,0,1,0,1790721000,2026-09-29T22:30:00Z
2026-09-24T17:16:54.386854Z,export,18427,1705249,5,0,1,0,1790721000,2026-09-29T22:30:00Z
2026-09-24T17:16:54.386854Z,export,18428,1705250,5,0,1,0,1790721000,2026-09-29T22:30:00Z
2026-09-24T17:16:54.386854Z,export,18429,1705251,5,0,1,0,1790721000,2026-09-29T22:30:00Z
2026-09-24T17:16:54.386854Z,export,18430,1705252,5,0,1,0,1790721000,2026-09-29T22:30:00Z
2026-09-24T17:16:54.386854Z,export,18431,1705253,5,0,1,0,1790721000,2026-09-29T22:30:00Z
2026-09-24T17:16:54.386854Z,export,18432,1705254,5,0,1,0,1790721000,2026-09-29T22:30:00Z
2026-09-24T17:16:54.386854Z,export,18433,1705255,5,0,1,0,1790721000,2026-09-29T22:30:00Z
2026-09-24T17:16:54.386854Z,export,18434,1705256,5,0,1,0,1790721000,2026-09-29T22:30:00Z
2026-09-24T17:16:54.386854Z,export,18435,1705257,5,0,1,0,1790721000,2026-09-29T22:30:00Z
2026-09-24T17:16:54.386854Z,export,18436,1705258,5,0,1,0,1790721000,2026-09-29T22:30:00Z
2026-09-24T17:16:54.386854Z,export,18437,1705259,5,0,1,0,1790721000,2026-09-29T22:30:00Z
2026-09-24T17:16:54.386854Z,export,18438,1705260,5,0,1,0,1790721000,2026-09-29T22:30:00Z
2026-09-24T17:16:54.386854Z,export,18439,1705261,5,0,1,0,1790721000,2026-09-29T22:30:00Z
2026-09-24T17:16:54.386854Z,export,18440,1705262,5,0,1,0,1790721000,2026-09-29T22:30:00Z
2026-09-24T17:16:54.386854Z,export,18441,1705263,5,0,1,0,1790721000,2026-09-29T22:30:00Z
2026-09-24T17:16:54.386854Z,export,18442,1705264,5,0,1,0,1790721000,2026-09-29T22:30:00Z
2026-09-24T17:16:54.386854Z,export,18443,1705265,5,0,1,0,1790721000,2026-09-29T22:30:00Z
2026-09-24T17:16:54.386854Z,export,18444,1705266,5,0,1,0,1790721000,2026-09-29T22:30:00Z
2026-09-24T17:16:54.386854Z,export,18445,1705267,5,0,1,0,1790721000,2026-09-29T22:30:00Z
2026-09-24T17:16:54.386854Z,export,18446,1705268,5,0,1,0,1790721000,2026-09-29T22:30:00Z
2026-09-24T17:16:54.386854Z,export,18447,1705269,5,0,1,0,1790721000,2026-09-29T22:30:00Z
2026-09-24T17:16:54.386854Z,export,18448,1705270,5,0,1,0,1790721000,2026-09-29T22:30:00Z
2026-09-24T17:16:54.386854Z,export,18449,1705271,5,0,1,0,1790721000,2026-09-29T22:30:00Z
2026-09-24T17:16:54.386854Z,export,18450,1705272,5,0,1,0,1790721000,2026-09-29T22:30:00Z
2026-09-24T17:16:54.386854Z,export,18451,1705273,5,0,1,0,1790721000,2026-09-29T22:30:00Z
2026-09-24T17:16:54.386854Z,export,18452,1705274,5,0,1,0,1790721000,2026-09-29T22:30:00Z
2026-09-24T17:16:54.386854Z,export,18453,1705275,5,0,1,0,1790721000,2026-09-29T22:30:00Z
2026-09-24T17:16:54.386854Z,export,18454,1705276,5,0,1,0,1790721000,2026-09-29T22:30:00Z
2026-09-24T17:16:54.386854Z,export,18455,1705277,5,0,1,0,1790721000,2026-09-29T22:30:00Z
2026-09-24T17:16:54.386854Z,export,18456,1705278,5,0,1,0,1790721000,2026-09-29T22:30:00Z
2026-09-24T17:16:54.386854Z,export,18457,1705279,5,0,1,0,1790721000,2026-09-29T22:30:00Z
2026-09-24T17:16:54.386854Z,export,18458,1705280,5,0,1,0,1790721000,2026-09-29T22:30:00Z
2026-09-24T17:16:54.386854Z,export,18459,1705281,5,0,1,0,1790721000,2026-09-29T22:30:00Z
2026-09-24T17:16:54.386854Z,export,18460,1705282,5,0,1,0,1790721000,2026-09-29T22:30:00Z
2026-09-24T17:16:54.386854Z,export,18461,1705283,5,0,1,0,1790721000,2026-09-29T22:30:00Z
2026-09-24T17:16:54.386854Z,export,18462,1705284,5,0,1,0,1790721000,2026-09-29T22:30:00Z
2026-09-24T17:16:54.386854Z,export,18463,1705285,5,0,1,0,1790721000,2026-09-29T22:30:00Z
2026-09-24T17:16:54.386854Z,export,18464,1705286,5,0,1,0,1790721000,2026-09-29T22:30:00Z
2026-09-24T17:16:54.386854Z,export,18465,1705287,5,0,1,0,1790721000,2026-09-29T22:30:00Z
2026-09-24T17:16:54.386854Z,export,18466,1705288,5,0,1,0,1790721000,2026-09-29T22:30:00Z
2026-09-24T17:16:54.386854Z,export,30-1329,1799843,5,0,1,0,1790722800,2026-09-29T23:00:00Z
2026-09-24T17:16:54.386854Z,export,30-1330,1799850,5,0,1,0,1790722800,2026-09-29T23:00:00Z
2026-09-24T17:16:54.386854Z,export,30-1331,1799864,5,0,1,0,1790722800,2026-09-29T23:00:00Z
2026-09-24T17:16:54.386854Z,export,18467,1705289,5,0,1,0,1790722800,2026-09-29T23:00:00Z
2026-09-24T17:16:54.386854Z,export,18468,1705290,5,0,1,0,1790722800,2026-09-29T23:00:00Z
2026-09-24T17:16:54.386854Z,export,18469,1705291,5,0,1,0,1790722800,2026-09-29T23:00:00Z
2026-09-24T17:16:54.386854Z,export,18470,1705292,5,0,1,0,1790722800,2026-09-29T23:00:00Z
2026-09-24T17:16:54.386854Z,export,18471,1705293,5,0,1,0,1790722800,2026-09-29T23:00:00Z
2026-09-24T17:16:54.386854Z,export,18472,1705294,5,0,1,0,1790722800,2026-09-29T23:00:00Z
2026-09-24T17:16:54.386854Z,export,18473,1705295,5,0,1,0,1790722800,2026-09-29T23:00:00Z
2026-09-24T17:16:54.386854Z,export,18474,1705296,5,0,1,0,1790722800,2026-09-29T23:00:00Z
2026-09-24T17:16:54.386854Z,export,18475,1705297,5,0,1,0,1790722800,2026-09-29T23:00:00Z
2026-09-24T17:16:54.386854Z,export,18476,1705298,5,0,1,0,1790722800,2026-09-29T23:00:00Z
2026-09-24T17:16:54.386854Z,export,18477,1705299,5,0,1,0,1790722800,2026-09-29T23:00:00Z
2026-09-24T17:16:54.386854Z,export,18478,1705300,5,0,1,0,1790722800,2026-09-29T23:00:00Z
2026-09-24T17:16:54.386854Z,export,18479,1705301,5,0,1,0,1790722800,2026-09-29T23:00:00Z
2026-09-24T17:16:54.386854Z,export,18480,1705302,5,0,1,0,1790722800,2026-09-29T23:00:00Z
2026-09-24T17:16:54.386854Z,export,18481,1705303,5,0,1,0,1790722800,2026-09-29T23:00:00Z
2026-09-24T17:16:54.386854Z,export,18482,1705304,5,0,1,0,1790722800,2026-09-29T23:00:00Z
2026-09-24T17:16:54.386854Z,export,18483,1705305,5,0,1,0,1790722800,2026-09-29T23:00:00Z
2026-09-24T17:16:54.386854Z,export,18484,1705306,5,0,1,0,1790722800,2026-09-29T23:00:00Z
2026-09-24T17:16:54.386854Z,export,18485,1705307,5,0,1,0,1790722800,2026-09-29T23:00:00Z
2026-09-24T17:16:54.386854Z,export,18486,1705308,5,0,1,0,1790722800,2026-09-29T23:00:00Z
2026-09-24T17:16:54.386854Z,export,18487,1705309,5,0,1,0,1790722800,2026-09-29T23:00:00Z
2026-09-24T17:16:54.386854Z,export,18488,1705310,5,0,1,0,1790722800,2026-09-29T23:00:00Z
2026-09-24T17:16:54.386854Z,export,18489,1705311,5,0,1,0,1790722800,2026-09-29T23:00:00Z
2026-09-24T17:16:54.386854Z,export,18490,1705312,5,0,1,0,1790722800,2026-09-29T23:00:00Z
2026-09-24T17:16:54.386854Z,export,18491,1705313,5,0,1,0,1790722800,2026-09-29T23:00:00Z
2026-09-24T17:16:54.386854Z,export,18492,1705314,5,0,1,0,1790722800,2026-09-29T23:00:00Z
2026-09-24T17:16:54.386854Z,export,18493,1705315,5,0,1,0,1790722800,2026-09-29T23:00:00Z
2026-09-24T17:16:54.386854Z,export,18494,1705316,5,0,1,0,1790722800,2026-09-29T23:00:00Z
2026-09-24T17:16:54.386854Z,export,18495,1705317,5,0,1,0,1790722800,2026-09-29T23:00:00Z
2026-09-24T17:16:54.386854Z,export,18496,1705318,5,0,1,0,1790722800,2026-09-29T23:00:00Z
2026-09-24T17:16:54.386854Z,export,18497,1705319,5,0,1,0,1790722800,2026-09-29T23:00:00Z
2026-09-24T17:16:54.386854Z,export,18498,1705320,5,0,1,0,1790722800,2026-09-29T23:00:00Z
2026-09-24T17:16:54.386854Z,export,18499,1705321,5,0,1,0,1790722800,2026-09-29T23:00:00Z
2026-09-24T17:16:54.386854Z,export,18500,1705322,5,0,1,0,1790722800,2026-09-29T23:00:00Z
2026-09-24T17:16:54.386854Z,export,18501,1705323,5,0,1,0,1790722800,2026-09-29T23:00:00Z
2026-09-24T17:16:54.386854Z,export,18502,1705324,5,0,1,0,1790722800,2026-09-29T23:00:00Z
2026-09-24T17:16:54.386854Z,export,18503,1705325,5,0,1,0,1790722800,2026-09-29T23:00:00Z
2026-09-24T17:16:54.386854Z,export,18504,1705326,5,0,1,0,1790722800,2026-09-29T23:00:00Z
2026-09-24T17:16:54.386854Z,export,18505,1705327,5,0,1,0,1790722800,2026-09-29T23:00:00Z
2026-09-24T17:16:54.386854Z,export,18506,1705328,5,0,1,0,1790722800,2026-09-29T23:00:00Z
2026-09-24T17:16:54.386854Z,export,18507,1705329,5,0,1,0,1790722800,2026-09-29T23:00:00Z
2026-09-24T17:16:54.386854Z,export,18508,1705330,5,0,1,0,1790722800,2026-09-29T23:00:00Z
2026-09-24T17:16:54.386854Z,export,18509,1705331,5,0,1,0,1790722800,2026-09-29T23:00:00Z
2026-09-24T17:16:54.386854Z,export,18510,1705332,5,0,1,0,1790722800,2026-09-29T23:00:00Z
2026-09-24T17:16:54.386854Z,export,18511,1705333,5,0,1,0,1790722800,2026-09-29T23:00:00Z
2026-09-24T17:16:54.386854Z,export,18512,1705334,5,0,1,0,1790722800,2026-09-29T23:00:00Z
2026-09-24T17:16:54.386854Z,export,18513,1705335,5,0,1,0,1790722800,2026-09-29T23:00:00Z
2026-09-24T17:16:54.386854Z,export,18514,1705336,5,0,1,0,1790722800,2026-09-29T23:00:00Z
2026-09-24T17:16:54.386854Z,export,18515,1705337,5,0,1,0,1790722800,2026-09-29T23:00:00Z
2026-09-24T17:16:54.386854Z,export,18516,1705338,5,0,1,0,1790722800,2026-09-29T23:00:00Z
2026-09-24T17:16:54.386854Z,export,18517,1705339,5,0,1,0,1790722800,2026-09-29T23:00:00Z
2026-09-24T17:16:54.386854Z,export,18518,1705340,5,0,1,0,1790722800,2026-09-29T23:00:00Z
2026-09-24T17:16:54.386854Z,export,18519,1705341,5,0,1,0,1790722800,2026-09-29T23:00:00Z
2026-09-24T17:16:54.386854Z,export,18520,1705342,5,0,1,0,1790722800,2026-09-29T23:00:00Z
2026-09-24T17:16:54.386854Z,export,18521,1705343,5,0,1,0,1790722800,2026-09-29T23:00:00Z
2026-09-24T17:16:54.386854Z,export,18522,1705344,5,0,1,0,1790722800,2026-09-29T23:00:00Z
2026-09-24T17:16:54.386854Z,export,18523,1705345,5,0,1,0,1790722800,2026-09-29T23:00:00Z
2026-09-24T17:16:54.386854Z,export,18524,1705346,5,0,1,0,1790722800,2026-09-29T23:00:00Z
2026-09-24T17:16:54.386854Z,export,18525,1705347,5,0,1,0,1790722800,2026-09-29T23:00:00Z
