snapshot_at,snapshot_type,lot,internal_id,current_bid,bid_count,status,live_status,end_time,end_time_utc
2026-09-22T19:58:06.087528Z,refresh,9955,1738277,10,2,1,0,1790121600,2026-09-23T00:00:00.000Z
2026-09-22T19:58:06.087528Z,refresh,9956,1738278,5,1,1,0,1790121600,2026-09-23T00:00:00.000Z
2026-09-22T19:58:06.087528Z,refresh,9957,1738279,55,8,1,0,1790121600,2026-09-23T00:00:00.000Z
2026-09-22T19:58:06.087528Z,refresh,9958,1738280,45,9,1,0,1790121600,2026-09-23T00:00:00.000Z
2026-09-22T19:58:06.087528Z,refresh,9959,1738281,50,10,1,0,1790121600,2026-09-23T00:00:00.000Z
2026-09-22T19:58:06.087528Z,refresh,9960,1738282,15,3,1,0,1790121600,2026-09-23T00:00:00.000Z
2026-09-22T19:58:06.087528Z,refresh,9961,1738283,5,0,1,0,1790121600,2026-09-23T00:00:00.000Z
2026-09-22T19:58:06.087528Z,refresh,9962,1738284,10,2,1,0,1790121600,2026-09-23T00:00:00.000Z
2026-09-22T19:58:06.087528Z,refresh,9963,1738285,5,0,1,0,1790121600,2026-09-23T00:00:00.000Z
2026-09-22T19:58:06.087528Z,refresh,9964,1738286,35,7,1,0,1790121600,2026-09-23T00:00:00.000Z
2026-09-22T19:58:06.087528Z,refresh,9965,1738287,15,3,1,0,1790121600,2026-09-23T00:00:00.000Z
2026-09-22T19:58:06.087528Z,refresh,9966,1738288,10,2,1,0,1790121600,2026-09-23T00:00:00.000Z
2026-09-22T19:58:06.087528Z,refresh,9967,1738289,5,0,1,0,1790121600,2026-09-23T00:00:00.000Z
2026-09-22T19:58:06.087528Z,refresh,9968,1738290,35,6,1,0,1790121600,2026-09-23T00:00:00.000Z
2026-09-22T19:58:06.087528Z,refresh,9969,1738291,5,1,1,0,1790121600,2026-09-23T00:00:00.000Z
2026-09-22T19:58:06.087528Z,refresh,9970,1738292,510,30,1,0,1790121600,2026-09-23T00:00:00.000Z
2026-09-22T19:58:06.087528Z,refresh,9971,1738293,206,23,1,0,1790121600,2026-09-23T00:00:00.000Z
2026-09-22T19:58:06.087528Z,refresh,9972,1738294,15,3,1,0,1790121600,2026-09-23T00:00:00.000Z
2026-09-22T19:58:06.087528Z,refresh,9973,1738295,15,3,1,0,1790121600,2026-09-23T00:00:00.000Z
2026-09-22T19:58:06.087528Z,refresh,9974,1738296,470,36,1,0,1790121600,2026-09-23T00:00:00.000Z
2026-09-22T19:58:06.087528Z,refresh,9975,1738297,500,23,1,0,1790121600,2026-09-23T00:00:00.000Z
2026-09-22T19:58:06.087528Z,refresh,9976,1738298,360,27,1,0,1790121600,2026-09-23T00:00:00.000Z
2026-09-22T19:58:06.087528Z,refresh,9977,1738299,10,2,1,0,1790121600,2026-09-23T00:00:00.000Z
2026-09-22T19:58:06.087528Z,refresh,9978,1738300,20,4,1,0,1790121600,2026-09-23T00:00:00.000Z
2026-09-22T19:58:06.087528Z,refresh,9979,1738301,1000,27,1,0,1790121600,2026-09-23T00:00:00.000Z
2026-09-22T19:58:06.087528Z,refresh,9980,1738302,1000,17,1,0,1790121600,2026-09-23T00:00:00.000Z
2026-09-22T19:58:06.087528Z,refresh,9981,1738303,1000,5,1,0,1790121600,2026-09-23T00:00:00.000Z
2026-09-22T19:58:06.087528Z,refresh,9982,1738304,960,9,1,0,1790121600,2026-09-23T00:00:00.000Z
2026-09-22T19:58:06.087528Z,refresh,9983,1738305,1000,5,1,0,1790121600,2026-09-23T00:00:00.000Z
2026-09-22T19:58:06.087528Z,refresh,9984,1738306,1000,11,1,0,1790121600,2026-09-23T00:00:00.000Z
2026-09-22T19:58:06.087528Z,refresh,9985,1738307,1000,7,1,0,1790121600,2026-09-23T00:00:00.000Z
